世代,価値最大値,世代,価値平均
379,24677832681,379,23282277552
380,24677832681,380,23182695132
381,24677832681,381,23220838353
382,24677832681,382,23127840460
383,24677832681,383,23141352238
384,24677832681,384,23138281093
385,24677832681,385,23216690526
386,24677832681,386,23175418886
387,24677832681,387,23272733930
388,24677832681,388,23211825232
389,24677832681,389,23112130144
390,24677832681,390,23257467739
391,24677832681,391,23167201099
392,24677832681,392,23211189405
393,24677832681,393,23262702852
394,24677832681,394,23090531457
395,24677832681,395,23057181229
396,24677832681,396,23225862815
397,24677832681,397,23158248559
398,24677832681,398,23103489948
399,24677832681,399,23162872427
400,24677832681,400,23252629006
401,24677832681,401,23226289096
402,24677832681,402,23160619300
403,24677832681,403,23184061781
404,24677832681,404,23167901225
405,24677832681,405,23154847945
406,24677832681,406,23274573492
407,24677832681,407,23153312002
408,24677832681,408,23246124483
409,24677832681,409,23307423454
410,24677832681,410,23203552119
411,24677832681,411,23148476226
412,24677832681,412,23182833610
413,24677832681,413,23232038257
414,24677832681,414,23226835761
415,24677832681,415,23057324573
416,24677832681,416,23198680777
417,24677832681,417,23056627021
418,24677832681,418,23186354585
419,24677832681,419,23045128219
420,24677832681,420,23081664786
421,24677832681,421,23347766196
422,24677832681,422,23187834088
423,24677832681,423,23253957233
424,24677832681,424,23298942501
425,24677832681,425,23214705922
426,24677832681,426,23208733388
427,24677832681,427,23229490492
428,24677832681,428,23192761333
429,24677832681,429,23243326411
430,24677832681,430,23182058382
431,24677832681,431,23240437248
432,24677832681,432,23241242227
433,24677832681,433,23188997852
434,24677832681,434,23207711773
435,24677832681,435,23238248561
436,24677832681,436,23093446213
437,24677832681,437,23081746387
438,24677832681,438,23238503962
439,24677832681,439,23098752581
440,24677832681,440,23166918525
441,24677832681,441,23187020127
442,24677832681,442,23271302686
443,24677832681,443,23161919930
444,24677832681,444,23110291840
445,24677832681,445,23167424987
446,24677832681,446,23191409541
447,24677832681,447,23157905295
448,24677832681,448,23093208951
449,24677832681,449,23279500140
450,24677832681,450,23144047874
451,24677832681,451,23146289905
452,24677832681,452,23249811009
453,24677832681,453,23238331697
454,24677832681,454,23328095409
455,24677832681,455,23231455258
456,24677832681,456,23215588169
457,24677832681,457,23282170503
458,24677832681,458,23177298888
459,24677832681,459,23240402622
460,24677832681,460,23119951419
461,24677832681,461,23230405156
462,24677832681,462,23099719880
463,24677832681,463,23233900330
464,24677832681,464,23111642165
465,24677832681,465,23179011868
466,24677832681,466,23170981135
467,24677832681,467,23318679552
468,24677832681,468,23243850051
469,24677832681,469,23225148126
470,24677832681,470,23103926099
471,24677832681,471,23179200977
472,24677832681,472,23242763595
473,24677832681,473,23293701974
474,24677832681,474,23218081251
475,24677832681,475,23251700178
476,24677832681,476,23119197399
477,24677832681,477,23190827349
478,24677832681,478,23229659105
479,24677832681,479,23134789297
480,24677832681,480,23218929712
481,24677832681,481,23252829369
482,24677832681,482,23216631586
483,24677832681,483,23228572212
484,24677832681,484,23221854227
485,24677832681,485,23233076207
486,24677832681,486,23168374542
487,24677832681,487,23201624487
488,24677832681,488,23156229494
489,24677832681,489,23174135914
490,24677832681,490,23132171950
491,24677832681,491,23349720736
492,24677832681,492,23145476915
493,24677832681,493,23237156040
494,24677832681,494,23195840798
495,24677832681,495,23151659994
496,24677832681,496,23186751066
497,24677832681,497,23197399048
498,24677832681,498,23079812482
499,24677832681,499,23240958475
500,24677832681,500,23139210856
501,24677832681,501,23093493521
502,24677832681,502,23274540830
503,24677832681,503,23088991015
504,24677832681,504,23263631968
505,24677832681,505,23206080488
506,24677832681,506,23186687953
507,24677832681,507,23209029889
508,24677832681,508,23262985044
509,24677832681,509,23140651278
510,24677832681,510,23198293019
511,24677832681,511,23229864758
512,24677832681,512,23212861192
513,24677832681,513,23209680134
514,24677832681,514,23201098454
515,24677832681,515,23154103257
516,24677832681,516,23177272211
517,24677832681,517,23180112807
518,24677832681,518,23246346964
519,24677832681,519,23144902355
520,24677832681,520,23177926516
521,24677832681,521,23201422601
522,24677832681,522,23191144846
523,24677832681,523,23203044314
524,24677832681,524,23149594981
525,24677832681,525,23125348977
526,24677832681,526,23205743988
527,24677832681,527,23167834370
528,24677832681,528,23170119177
529,24677832681,529,23221792346
530,24677832681,530,23199871525
531,24677832681,531,23185573570
532,24677832681,532,23244606065
533,24677832681,533,23082891165
534,24677832681,534,23248765836
535,24677832681,535,23210811213
536,24677832681,536,23235234403
537,24677832681,537,23286396511
538,24677832681,538,23174723277
539,24677832681,539,23132465024
540,24677832681,540,23142013927
541,24677832681,541,23163306636
542,24677832681,542,23154568528
543,24677832681,543,23146630209
544,24677832681,544,23118315713
545,24677832681,545,23198261704
546,24677832681,546,23129599804
547,24677832681,547,23173751111
548,24677832681,548,23224053808
549,24677832681,549,23146650681
550,24677832681,550,23180367559
551,24677832681,551,23194287088
552,24677832681,552,23199493202
553,24677832681,553,23165955027
554,24677832681,554,23036933647
555,24677832681,555,23227630351
556,24677832681,556,23243442893
557,24677832681,557,23172983368
558,24677832681,558,23250830142
559,24677832681,559,23119144912
560,24677832681,560,23217031245
561,24677832681,561,23138652741
562,24677832681,562,23237112227
563,24677832681,563,23183580430
564,24677832681,564,23135682300
565,24677832681,565,23252961738
566,24677832681,566,23111125047
567,24677832681,567,23259973874
568,24677832681,568,23183196507
569,24677832681,569,23236254881
570,24677832681,570,23210671733
571,24677832681,571,23205906044
572,24677832681,572,23113884127
573,24677832681,573,23225419933
574,24677832681,574,23235158293
575,24677832681,575,23259685955
576,24677832681,576,23094921443
577,24677832681,577,23053091787
578,24677832681,578,23188199247
579,24677832681,579,23213067675
580,24677832681,580,23204071122
581,24677832681,581,23263797422
582,24677832681,582,23230589594
583,24677832681,583,23177051067
584,24677832681,584,23181017608
585,24677832681,585,23158009714
586,24677832681,586,23156522647
587,24677832681,587,23169223225
588,24677832681,588,23094505777
589,24677832681,589,23263447788
590,24677832681,590,23095039888
591,24677832681,591,23183318674
592,24677832681,592,23168618267
593,24677832681,593,23179400822
594,24677832681,594,23104615053
595,24677832681,595,23160672355
596,24677832681,596,23181193537
597,24677832681,597,23186971077
598,24677832681,598,23147092295
599,24677832681,599,23166345409
600,24677832681,600,23256113609
601,24677832681,601,23181429440
602,24677832681,602,23165078303
603,24677832681,603,23220025588
604,24677832681,604,23173610707
605,24677832681,605,23125869452
606,24677832681,606,23280790986
607,24677832681,607,23248677514
608,24677832681,608,23118508126
609,24677832681,609,23174930380
610,24677832681,610,23237563974
611,24677832681,611,23215536514
612,24677832681,612,23316738447
613,24677832681,613,23131218638
614,24677832681,614,23120438610
615,24677832681,615,23194129630
616,24677832681,616,23194781930
617,24677832681,617,23203863121
618,24677832681,618,23207327101
619,24677832681,619,23233430302
620,24677832681,620,23287932171
621,24677832681,621,23213205313
622,24677832681,622,23144819864
623,24677832681,623,23206370162
624,24677832681,624,23283993081
625,24677832681,625,23210884105
626,24677832681,626,23279421992
627,24677832681,627,23198535390
628,24677832681,628,23253082369
629,24677832681,629,23210134564
630,24677832681,630,23141861258
631,24677832681,631,23095264617
632,24677832681,632,23212628425
633,24677832681,633,23125890330
634,24677832681,634,23268456603
635,24677832681,635,23115872110
636,24677832681,636,23212621840
637,24677832681,637,23105546910
638,24677832681,638,23221581389
639,24677832681,639,23185133839
640,24677832681,640,23110888759
641,24677832681,641,23205400110
642,24677832681,642,23164693641
643,24677832681,643,23214277741
644,24677832681,644,23234211340
645,24677832681,645,23205379321
646,24677832681,646,23201361207
647,24677832681,647,23175607855
648,24677832681,648,23147700891
649,24677832681,649,23154518121
650,24677832681,650,23095969542
651,24677832681,651,23220160980
652,24677832681,652,23081212187
653,24677832681,653,23231624982
654,24677832681,654,23080072974
655,24677832681,655,23163499203
656,24677832681,656,23226111234
657,24677832681,657,23115751760
658,24677832681,658,23218746443
659,24677832681,659,23250289087
660,24677832681,660,23230103214
661,24677832681,661,23242804183
662,24677832681,662,23294150154
663,24677832681,663,23224276310
664,24677832681,664,23109120507
665,24677832681,665,23256136964
666,24677832681,666,23214471028
667,24677832681,667,23264106880
668,24677832681,668,23127606851
669,24677832681,669,23201062824
670,24677832681,670,23196557475
671,24677832681,671,23065837419
672,24677832681,672,23284553597
673,24677832681,673,23039771573
674,24677832681,674,23241354745
675,24677832681,675,23239923869
676,24677832681,676,23163029495
677,24677832681,677,23168134865
678,24677832681,678,23275011029
679,24677832681,679,23166023016
680,24677832681,680,23172938941
681,24677832681,681,23079690039
682,24677832681,682,23271961509
683,24677832681,683,23193984754
684,24677832681,684,23242743077
685,24677832681,685,23172364724
686,24677832681,686,23148474899
687,24677832681,687,23180451085
688,24677832681,688,23211446982
689,24677832681,689,23243317655
690,24677832681,690,23249566789
691,24677832681,691,23180671235
692,24677832681,692,23248870114
693,24677832681,693,23201784300
694,24677832681,694,23132063674
695,24677832681,695,23181327914
696,24677832681,696,23168238337
697,24677832681,697,23200971701
698,24677832681,698,23191926169
699,24677832681,699,23206846055
700,24677832681,700,23294169245
701,24677832681,701,23196701017
702,24677832681,702,23191023976
703,24677832681,703,23288117957
704,24677832681,704,23224080514
705,24677832681,705,23117838290
706,24677832681,706,23230465159
707,24677832681,707,23138735419
708,24677832681,708,23090839957
709,24677832681,709,23203244230
710,24677832681,710,23275002046
711,24677832681,711,23173392712
712,24677832681,712,23222259970
713,24677832681,713,23200835090
714,24677832681,714,23236746120
715,24677832681,715,23261357382
716,24677832681,716,23080283983
717,24677832681,717,23182714950
718,24677832681,718,23122593319
719,24677832681,719,23214917422
720,24677832681,720,23152690042
721,24677832681,721,23237356868
722,24677832681,722,23125208792
723,24677832681,723,23320330052
724,24677832681,724,23249370674
725,24677832681,725,23217990916
726,24677832681,726,23172765056
727,24677832681,727,23285969186
728,24677832681,728,23212682237
729,24677832681,729,23180703819
730,24677832681,730,23218224343
731,24677832681,731,23169724171
732,24677832681,732,23183447058
733,24677832681,733,23024691872
734,24677832681,734,23191118064
735,24677832681,735,23209474413
736,24677832681,736,23203303112
737,24677832681,737,23248240122
738,24677832681,738,23227834714
739,24677832681,739,23263421800
740,24677832681,740,23227299335
741,24677832681,741,23122283638
742,24677832681,742,23088828571
743,24677832681,743,23106608442
744,24677832681,744,23175916585
745,24677832681,745,23250983103
746,24677832681,746,23269866520
747,24677832681,747,23216332166
748,24677832681,748,23183070954
749,24677832681,749,23100448731
750,24677832681,750,23159979768
751,24677832681,751,23286231348
752,24677832681,752,23283994917
753,24677832681,753,23105125790
754,24677832681,754,23221787347
755,24677832681,755,23170504025
756,24677832681,756,23240307943
757,24677832681,757,23218384091
758,24677832681,758,23135120055
759,24677832681,759,23272901021
760,24677832681,760,23112013712
761,24677832681,761,23267324219
762,24677832681,762,23200259464
763,24677832681,763,23254846083
764,24677832681,764,23150266393
765,24677832681,765,23169076065
766,24677832681,766,23151860033
767,24677832681,767,23271296237
768,24677832681,768,23141711152
769,24677832681,769,23133568816
770,24677832681,770,23134856572
771,24677832681,771,23218379597
772,24677832681,772,23174399245
773,24677832681,773,23200888160
774,24677832681,774,23162733964
775,24677832681,775,23211325842
776,24677832681,776,23307734331
777,24677832681,777,23199935106
778,24677832681,778,23184350540
779,24677832681,779,23179827651
780,24677832681,780,23135745857
781,24677832681,781,23172145069
782,24677832681,782,23113481653
783,24677832681,783,23063080789
784,24677832681,784,23158451610
785,24677832681,785,23120608186
786,24677832681,786,23142186133
787,24677832681,787,23266467022
788,24677832681,788,23158568165
789,24677832681,789,23183022854
790,24677832681,790,23156673043
791,24677832681,791,23170353752
792,24677832681,792,23104710974
793,24677832681,793,23104427921
794,24677832681,794,23195819462
795,24677832681,795,23181161851
796,24677832681,796,23272687042
797,24677832681,797,23202250402
798,24677832681,798,23157104428
799,24677832681,799,23243042220
800,24677832681,800,23230414681
801,24677832681,801,23257989894
802,24677832681,802,23145985428
803,24677832681,803,23194082474
804,24677832681,804,23210299539
805,24677832681,805,23131926061
806,24677832681,806,23167852135
807,24677832681,807,23153103162
808,24677832681,808,23125873765
809,24677832681,809,23142562894
810,24677832681,810,23172739497
811,24677832681,811,23044312960
812,24677832681,812,23247568220
813,24677832681,813,23147811367
814,24677832681,814,23166323688
815,24677832681,815,23206822614
